min,max,mean,count,std,year,month,adm3_pcode,adm3_en,adm2_en,adm1_en,zscore_category
-1.0589238405227661,-0.6097350120544434,-0.9070042096651517,13,0.14000605216605283,2024,9,ET040911,Kuni /Oda Bultum,West Hararge,Oromia,Normal
-0.8683262467384338,-0.5778751969337463,-0.6990174055099487,8,0.09283161748711088,2024,9,ET040912,Gemechis,West Hararge,Oromia,Normal
-0.8886673450469971,-0.3796200752258301,-0.5448861519495646,6,0.16273230425863217,2024,9,ET040913,Chiro Zuria,West Hararge,Oromia,Normal
,,,0,,2024,9,ET040914,Bedesa,West Hararge,Oromia,Normal
-1.0885560512542725,-0.5191649794578552,-0.9053110709557166,26,0.13387953531684435,2024,9,ET040915,Hawi Gudina,West Hararge,Oromia,Normal
-0.9299325942993164,-0.7812134027481079,-0.8757295608520508,11,0.04272891269030852,2024,9,ET040991,Gumbi Bordede,West Hararge,Oromia,Normal
-1.1020596027374268,-0.9810191988945007,-1.0365227593315973,18,0.02944016616001383,2024,9,ET040998,Burqua Dhintu,West Hararge,Oromia,Moderately Dry
,,,0,,2024,9,ET041000,Babile town,East Hararge,Oromia,Normal
-0.3940700590610504,-0.16425848007202148,-0.26629690329233807,3,0.09556864265137137,2024,9,ET041001,Kombolcha,East Hararge,Oromia,Normal
-0.45586690306663513,-0.05665251240134239,-0.3041218916575114,3,0.1764754957013585,2024,9,ET041002,Jarso (East Hararghe),East Hararge,Oromia,Normal
-0.06817661225795746,0.6058328747749329,0.23539337515830994,8,0.21073226993696278,2024,9,ET041003,Gursum (OR),East Hararge,Oromia,Normal
-1.1232166290283203,-0.08544520288705826,-0.8196761391379617,44,0.22869518857109583,2024,9,ET041004,Babile (OR),East Hararge,Oromia,Normal
-0.7175962924957275,-0.4572165012359619,-0.6029154777526855,5,0.1092103660116332,2024,9,ET041005,Fedis,East Hararge,Oromia,Normal
-0.8568297624588013,-0.6069634556770325,-0.720266580581665,5,0.09082856280918258,2024,9,ET041006,Haro Maya,East Hararge,Oromia,Normal
-0.7266784906387329,-0.6391822099685669,-0.6829303503036499,2,0.04374814033508301,2024,9,ET041007,Kurfa Chele,East Hararge,Oromia,Normal
-0.8087422251701355,-0.6802347302436829,-0.7334155241648356,3,0.05475020610924843,2024,9,ET041008,Kersa (East Hararge),East Hararge,Oromia,Normal
-0.8491003513336182,-0.7695233225822449,-0.8207101821899414,3,0.036266538280794236,2024,9,ET041009,Meta,East Hararge,Oromia,Normal
-1.1856383085250854,-0.9322367310523987,-1.0484560012817383,5,0.08515889310531635,2024,9,ET041010,Goro Gutu,East Hararge,Oromia,Moderately Dry
-1.261654257774353,-0.45062685012817383,-0.8689426422119141,5,0.3179874489218948,2024,9,ET041011,Deder,East Hararge,Oromia,Normal
-1.0523672103881836,-0.362776517868042,-0.7619118323692908,13,0.24083214702646008,2024,9,ET041012,Melka Balo,East Hararge,Oromia,Normal
-0.9541073441505432,-0.44688108563423157,-0.6459537347157797,6,0.1679791707828355,2024,9,ET041013,Bedeno,East Hararge,Oromia,Normal
-1.0757131576538086,-0.8923108577728271,-0.9604358673095703,13,0.061622941600816966,2024,9,ET041014,Midhaga Tola,East Hararge,Oromia,Normal
-1.0091571807861328,0.5232457518577576,-0.3847199167524065,14,0.4991101231599763,2024,9,ET041015,Chinaksen,East Hararge,Oromia,Normal
-0.8976825475692749,-0.48608794808387756,-0.6770483016967773,10,0.14743301646576792,2024,9,ET041016,Girawa,East Hararge,Oromia,Normal
-1.1400277614593506,-0.9880907535552979,-1.0761627621120877,18,0.039637484254409286,2024,9,ET041017,Golo Oda,East Hararge,Oromia,Moderately Dry
-1.1065099239349365,-0.9201337695121765,-1.0249390375046503,21,0.05642915104041157,2024,9,ET041018,Meyu Muleke,East Hararge,Oromia,Moderately Dry
,,,0,,2024,9,ET041019,Haromaya town,East Hararge,Oromia,Normal
-0.9632946252822876,-0.7185506224632263,-0.8409225940704346,2,0.12237200140953426,2024,9,ET041089,Goro Muti,East Hararge,Oromia,Normal
,,,0,,2024,9,ET041097,Deder town,East Hararge,Oromia,Normal
-1.1448384523391724,-0.9202526807785034,-1.0304969261432517,29,0.0647832873058801,2024,9,ET041098,Kumbi,East Hararge,Oromia,Moderately Dry
,,,0,,2024,9,ET041099,Aweday town,East Hararge,Oromia,Normal
-0.3608001470565796,1.2795487642288208,0.5806166475469415,11,0.480104415675249,2024,9,ET041104,Agarfa,Bale,Oromia,Normal
-1.1467747688293457,-0.012192751280963421,-0.5253095626831055,10,0.2694109211345392,2024,9,ET041106,Gasera,Bale,Oromia,Normal
-0.8540085554122925,0.9111548662185669,-0.1163203375680106,7,0.5021809281541165,2024,9,ET041109,Sinana,Bale,Oromia,Normal
0.12183414399623871,2.564683437347412,1.2808898289998372,12,0.6750392053235472,2024,9,ET041110,Goba (OR),Bale,Oromia,Moderately Wet
-0.4961259365081787,0.4628969430923462,-0.017850056290626526,16,0.32320947177640375,2024,9,ET041111,Harena Buluk,Bale,Oromia,Normal
-1.5450040102005005,0.23697622120380402,-0.6234994888305664,40,0.39398622134508704,2024,9,ET041112,Mena (Bale),Bale,Oromia,Normal
-0.9222272634506226,-0.14652788639068604,-0.5941013590494791,75,0.16424512428867064,2024,9,ET041113,Meda Welabu,Bale,Oromia,Normal
-1.1488873958587646,0.4654158651828766,-0.6986087958017985,12,0.4712208636542757,2024,9,ET041114,Berbere,Bale,Oromia,Normal
-0.9587419033050537,-0.4666716456413269,-0.7418029133866473,41,0.11432796590831025,2024,9,ET041115,Gura Damole,Bale,Oromia,Normal
-1.0046197175979614,-0.3830995261669159,-0.739203135172526,12,0.17102665181827514,2024,9,ET041116,Goro (Bale),Bale,Oromia,Normal
0.6049723625183105,0.6049723625183105,0.6049723625183105,1,0.0,2024,9,ET041119,Robe Town,Bale,Oromia,Normal
,,,0,,2024,9,ET041120,Goba town,Bale,Oromia,Normal
0.5243083238601685,1.2707641124725342,0.8947958946228027,5,0.2814183795140161,2024,9,ET041122,Dinsho,Bale,Oromia,Normal
-0.8221986889839172,-0.3145836591720581,-0.5074871826171875,25,0.13711553081763753,2024,9,ET041207,Yabelo,Borena,Oromia,Normal
-1.1273913383483887,-0.7435817718505859,-0.9500725882393973,35,0.0938022618118217,2024,9,ET041208,Arero,Borena,Oromia,Normal
-0.7893914580345154,-0.625586211681366,-0.6898894309997559,22,0.04312373880702951,2024,9,ET041210,Moyale (OR),Borena,Oromia,Normal
-0.6153053045272827,0.43454650044441223,-0.39392596024733323,26,0.210659801027181,2024,9,ET041211,Dire,Borena,Oromia,Normal
-1.1382709741592407,-0.22253498435020447,-0.5622206023245147,66,0.20675805603812622,2024,9,ET041212,Teltale,Borena,Oromia,Normal
-0.7079030871391296,-0.47901755571365356,-0.6038602828979492,20,0.07528122854006589,2024,9,ET041216,Miyo,Borena,Oromia,Normal
-0.5612804293632507,0.6140367388725281,-0.25246360225062214,31,0.32133462039492605,2024,9,ET041219,Dilo,Borena,Oromia,Normal
-0.7730861902236938,-0.4488014876842499,-0.5643202236720494,28,0.0833341813041614,2024,9,ET041220,Dhas,Borena,Oromia,Normal
-0.8782860636711121,-0.584358811378479,-0.7363495296902127,9,0.1046249411323517,2024,9,ET041223,Gomole,Borena,Oromia,Normal
-0.7608214616775513,-0.665920078754425,-0.7064592621543191,11,0.02798050877550097,2024,9,ET041290,Guchi,Borena,Oromia,Normal
-0.4946259558200836,0.6934704184532166,0.04887259006500244,18,0.3665198833370843,2024,9,ET041291,Dubluk,Borena,Oromia,Normal
-1.081505298614502,-0.38077759742736816,-0.7100685582016454,33,0.21255681712032415,2024,9,ET041295,Elwaya,Borena,Oromia,Normal
,,,0,,2024,9,ET041296,Yabelo town,Borena,Oromia,Normal
-1.0568524599075317,-0.5443021655082703,-0.7767960808493874,44,0.13687294443098286,2024,9,ET041298,Wachile,Borena,Oromia,Normal
0.7479127645492554,2.22151780128479,1.4160034997122628,7,0.5849019727859529,2024,9,ET041301,Ameya,South West Shewa,Oromia,Moderately Wet
0.18820253014564514,0.7538077235221863,0.43918838500976565,5,0.21928619831076088,2024,9,ET041302,Wenchi,South West Shewa,Oromia,Normal
-0.484560489654541,1.765403151512146,0.3257361054420471,8,0.7104511339022057,2024,9,ET041303,Waliso,South West Shewa,Oromia,Normal
0.49443140625953674,1.1591625213623047,0.9039630889892578,3,0.2924958131563808,2024,9,ET041304,Dawo,South West Shewa,Oromia,Normal
0.08993136137723923,0.10918588936328888,0.09955862164497375,2,0.009627263993025546,2024,9,ET041305,Ilu,South West Shewa,Oromia,Normal
-0.9348475933074951,0.03912077099084854,-0.33163267374038696,4,0.37152883901666167,2024,9,ET041307,Kersana Malima,South West Shewa,Oromia,Normal
-0.8571571111679077,0.3439542353153229,-0.1373590350151062,5,0.420234060228701,2024,9,ET041308,Tole,South West Shewa,Oromia,Normal
0.29534095525741577,0.9566706418991089,0.6251633564631144,3,0.26998934254784573,2024,9,ET041309,Becho (SW Shewa),South West Shewa,Oromia,Normal
-0.09196465462446213,0.2875499427318573,0.0427824929356575,4,0.15394563624726748,2024,9,ET041310,Seden Sodo,South West Shewa,Oromia,Normal
,,,0,,2024,9,ET041311,Woliso town,South West Shewa,Oromia,Normal
-0.12846453487873077,2.0838377475738525,1.2517451047897339,4,0.8666486004919279,2024,9,ET041312,Goro (SW Shewa),South West Shewa,Oromia,Moderately Wet
-0.37610238790512085,-0.171652153134346,-0.25764036178588867,3,0.08656745811964783,2024,9,ET041314,Sodo Daci,South West Shewa,Oromia,Normal
-1.262446641921997,-0.608892560005188,-0.8461544513702393,4,0.24817769654879682,2024,9,ET041401,Uraga,Guji,Oromia,Normal
-1.4684282541275024,-1.029314398765564,-1.2252286275227864,3,0.1823589223778466,2024,9,ET041402,Bore,Guji,Oromia,Moderately Dry
-1.1156983375549316,-0.6313838958740234,-0.7875549143010919,11,0.13237112567516465,2024,9,ET041403,Adola,Guji,Oromia,Normal
-0.9895396828651428,-0.6459246873855591,-0.8428249359130859,8,0.11976161198878989,2024,9,ET041404,Wadera,Guji,Oromia,Normal
-0.7136467099189758,-0.4324533939361572,-0.5585241794586182,10,0.08401974859641011,2024,9,ET041405,Odo Shakiso,Guji,Oromia,Normal
-0.8522777557373047,-0.3864649534225464,-0.6551971850187882,23,0.1057890359621636,2024,9,ET041407,Liben,Guji,Oromia,Normal
-1.3126399517059326,-1.0513793230056763,-1.1604626973470051,3,0.11092667517611707,2024,9,ET041408,Dama,Guji,Oromia,Moderately Dry
-1.2558200359344482,-1.0664372444152832,-1.1611286401748657,2,0.09469139575958252,2024,9,ET041409,Arda Jila,Guji,Oromia,Moderately Dry
-1.1420910358428955,-0.5629600882530212,-0.80018150806427,8,0.16097567873777086,2024,9,ET041410,Girja /Harenfema,Guji,Oromia,Normal
-1.5611923933029175,-1.3829476833343506,-1.5037379264831543,4,0.07058722928262064,2024,9,ET041411,Ana Sora,Guji,Oromia,Moderately Dry
-1.0309044122695923,-0.552445650100708,-0.8383205050513858,21,0.11511186309368866,2024,9,ET041412,Saba Boru,Guji,Oromia,Normal
-0.7987169623374939,-0.3214477300643921,-0.5729033526252297,17,0.15749354804643315,2024,9,ET041413,Gora Dola,Guji,Oromia,Normal
,,,0,,2024,9,ET041414,Negele town,Guji,Oromia,Normal
-0.7417430877685547,-0.4492868185043335,-0.5504060983657837,6,0.09100387948587853,2024,9,ET041482,Aga Wayu,Guji,Oromia,Normal
-1.1185520887374878,-0.9453754425048828,-1.0342764059702556,3,0.07077467822249069,2024,9,ET041490,Haro Walabu,Guji,Oromia,Moderately Dry
,,,0,,2024,9,ET041492,Adola town,Guji,Oromia,Normal
-0.9041220545768738,-0.7070156335830688,-0.7971313953399658,20,0.058228061159698676,2024,9,ET041497,Gumi Idalo,Guji,Oromia,Normal
,,,0,,2024,9,ET041499,Shakiso town,Guji,Oromia,Normal
-0.8582183718681335,-0.545979380607605,-0.6714884440104166,9,0.09368816708548766,2024,9,ET041501,Bule Hora,West Guji,Oromia,Normal
-0.77908855676651,-0.6557395458221436,-0.7250077724456787,4,0.04547920154363155,2024,9,ET041502,Kercha,West Guji,Oromia,Normal
-0.9370986819267273,-0.8374428749084473,-0.894316832224528,3,0.04188684304825661,2024,9,ET041509,Hambela Wamena,West Guji,Oromia,Normal
-0.9489825367927551,-0.31369221210479736,-0.7212448120117188,13,0.16353754907401385,2024,9,ET041513,Abaya,West Guji,Oromia,Normal
-0.9641501307487488,-0.4555748403072357,-0.7405033111572266,16,0.16777129193773777,2024,9,ET041515,Dugda Dawa,West Guji,Oromia,Normal
-1.1288024187088013,-0.025452055037021637,-0.5740048487981161,12,0.30899566322850913,2024,9,ET041517,Gelana (West Guji),West Guji,Oromia,Normal
-0.8924714922904968,-0.5019756555557251,-0.7438764572143555,15,0.13117090916519777,2024,9,ET041518,Melka Soda,West Guji,Oromia,Normal
,,,0,,2024,9,ET041587,Bule Hora town,West Guji,Oromia,Normal
-0.653687596321106,-0.4438164234161377,-0.5650031089782714,5,0.06771250809295429,2024,9,ET041594,Suro Berguda,West Guji,Oromia,Normal
-0.8394363522529602,-0.6911793351173401,-0.7653078436851501,2,0.07412850856781006,2024,9,ET041596,Birbirsa Kojowa,West Guji,Oromia,Normal
-0.24583807587623596,0.5964785814285278,0.27473393082618713,8,0.25780673900667395,2024,9,ET041603,Chora (Buno Bedele),Buno Bedele,Oromia,Normal
0.04848004877567291,0.5622379779815674,0.30535900592803955,2,0.25687896460294735,2024,9,ET041604,Dega,Buno Bedele,Oromia,Normal
0.2630841135978699,0.7995075583457947,0.4958318769931793,4,0.2061317268006502,2024,9,ET041605,Dabo Hana,Buno Bedele,Oromia,Normal
0.362597793340683,0.676466166973114,0.4840399265289307,5,0.10980122780553128,2024,9,ET041606,Gechi,Buno Bedele,Oromia,Normal
-0.06242740526795387,0.35517826676368713,0.15358388423919678,7,0.12813931301711257,2024,9,ET041607,Borecha,Buno Bedele,Oromia,Normal
-0.3782043755054474,0.12457529455423355,-0.15941298007965088,7,0.1726339664295547,2024,9,ET041608,Dedesa,Buno Bedele,Oromia,Normal
-0.4104725122451782,0.1661023646593094,-0.23107588291168213,6,0.19515484894131732,2024,9,ET041618,Meko,Buno Bedele,Oromia,Normal
,,,0,,2024,9,ET041621,Bedele town,Buno Bedele,Oromia,Normal
0.40684619545936584,0.8251662254333496,0.6319688161214193,6,0.15824286053200498,2024,9,ET041622,Bedele Zuria,Buno Bedele,Oromia,Normal
-0.537468433380127,0.2154991328716278,-0.24661769469579062,6,0.23860155950190576,2024,9,ET041623,Chwaka,Buno Bedele,Oromia,Normal
,,,0,,2024,9,ET041700,Dodola town,West Arsi,Oromia,Normal
-0.5542020201683044,-0.20973961055278778,-0.4076435963312785,6,0.11062532141678537,2024,9,ET041701,Siraro,West Arsi,Oromia,Normal
-0.6542506217956543,-0.5239859223365784,-0.5842866897583008,4,0.057721675283274265,2024,9,ET041702,Shala,West Arsi,Oromia,Normal
-0.6170203685760498,0.39983853697776794,0.04612945318222046,10,0.33054528098213276,2024,9,ET041703,Arsi Negele,West Arsi,Oromia,Normal
-0.4892495274543762,0.21051539480686188,-0.1499815583229065,6,0.26834420209117194,2024,9,ET041704,Kofele,West Arsi,Oromia,Normal
-0.5778029561042786,0.06040140613913536,-0.2693336963653564,5,0.2568486421606746,2024,9,ET041705,Kore,West Arsi,Oromia,Normal
-0.5826306343078613,1.5151971578598022,0.3230074405670166,10,0.7433952780838861,2024,9,ET041706,Gedeb Asasa,West Arsi,Oromia,Normal
-0.34740108251571655,1.6904044151306152,0.5958773068019322,14,0.7044418416365833,2024,9,ET041707,Dodola,West Arsi,Oromia,Normal
-0.018172353506088257,0.46423447132110596,0.2485142469406128,5,0.15571774754193615,2024,9,ET041708,Kokosa,West Arsi,Oromia,Normal
-0.47834083437919617,1.335684061050415,0.15515037945338658,14,0.4904239212447161,2024,9,ET041709,Nenesebo,West Arsi,Oromia,Normal
0.6564768552780151,2.6384060382843018,1.5291349622938368,18,0.5714790715661892,2024,9,ET041710,Adaba,West Arsi,Oromia,Moderately Wet
0.2923112213611603,0.2923112213611603,0.2923112213611603,1,0.0,2024,9,ET041711,Shashemene town,West Arsi,Oromia,Normal
-0.41105347871780396,0.32440969347953796,-0.10181365694318499,7,0.2511878809741512,2024,9,ET041712,Shashemene Zuria,West Arsi,Oromia,Normal
-0.1820434182882309,0.36370357871055603,0.11938998103141785,4,0.1965199312669856,2024,9,ET041783,Heban Arsi,West Arsi,Oromia,Normal
,,,0,,2024,9,ET041797,Wondo,West Arsi,Oromia,Normal
,,,0,,2024,9,ET041798,Bishan Guracha,West Arsi,Oromia,Normal
,,,0,,2024,9,ET041799,Arsi Negele town,West Arsi,Oromia,Normal
-1.831970453262329,-1.6293456554412842,-1.7060981750488282,5,0.08179277555487523,2024,9,ET041801,Hawa Galan,Kelem Wellega,Oromia,Moderately Dry
-1.28908371925354,-1.11489999294281,-1.219278891881307,3,0.0751953786096578,2024,9,ET041802,Yama Logi Welel,Kelem Wellega,Oromia,Moderately Dry
-1.3979185819625854,-0.5994229912757874,-1.0529060363769531,5,0.2878429320768575,2024,9,ET041803,Dale Wabera,Kelem Wellega,Oromia,Moderately Dry
-1.021132230758667,-0.2794428765773773,-0.6309836561029608,11,0.2733665710371524,2024,9,ET041804,Gawo Kebe,Kelem Wellega,Oromia,Normal
-2.0597596168518066,-1.367771029472351,-1.6317107460715554,11,0.2657777668481448,2024,9,ET041805,Sayo,Kelem Wellega,Oromia,Moderately Dry
,,,0,,2024,9,ET041806,Denbi Dollo town,Kelem Wellega,Oromia,Normal
-2.1461524963378906,-0.7471560835838318,-1.2317150433858235,12,0.3693882759854462,2024,9,ET041807,Anfilo,Kelem Wellega,Oromia,Moderately Dry
-1.353556513786316,-0.7656199336051941,-1.0510095755259197,6,0.21275528422175963,2024,9,ET041808,Dale Sadi,Kelem Wellega,Oromia,Moderately Dry
-1.6647560596466064,0.07419389486312866,-0.9523867556923314,19,0.5366966617925943,2024,9,ET041809,Gidami,Kelem Wellega,Oromia,Normal
-0.672016441822052,-0.35721880197525024,-0.5399778485298157,4,0.1183682971226433,2024,9,ET041810,Jimma Horo,Kelem Wellega,Oromia,Normal
-1.131959319114685,-0.6920040845870972,-0.9482780694961548,4,0.1609120365462614,2024,9,ET041811,Lalo Kile,Kelem Wellega,Oromia,Normal
-1.5181740522384644,-1.4051504135131836,-1.4437883694966633,3,0.05261185356911113,2024,9,ET041812,Sedi Chenka,Kelem Wellega,Oromia,Moderately Dry
1.3635025024414062,1.5950708389282227,1.4962158203125,3,0.09752186083008457,2024,9,ET041901,Horo,Horo Gudru Wellega,Oromia,Moderately Wet
,,,0,,2024,9,ET041902,Shambu town,Horo Gudru Wellega,Oromia,Normal
-0.44423922896385193,2.6168251037597656,0.42815872601100374,7,1.0856678640948165,2024,9,ET041903,Guduru,Horo Gudru Wellega,Oromia,Normal
-1.02168607711792,1.371904730796814,-0.4245898723602295,10,0.6409411208332992,2024,9,ET041904,Ababo,Horo Gudru Wellega,Oromia,Normal
0.13572286069393158,2.4954190254211426,1.305029273033142,8,0.7504049084322904,2024,9,ET041905,Abay Chomen,Horo Gudru Wellega,Oromia,Moderately Wet
-0.2431461662054062,1.0607744455337524,0.394231379032135,4,0.468049303710377,2024,9,ET041906,Jimma Genete,Horo Gudru Wellega,Oromia,Normal
-0.9438449740409851,-0.4895935356616974,-0.6512746810913086,3,0.20726000598364347,2024,9,ET041907,Jimma Rare,Horo Gudru Wellega,Oromia,Normal
0.16010406613349915,3.5801384449005127,1.4887639825994319,11,0.9000941691456871,2024,9,ET041908,Jarte Jardega,Horo Gudru Wellega,Oromia,Moderately Wet
-0.6421257853507996,1.423816442489624,-0.04897289872169495,10,0.5987688697553867,2024,9,ET041909,Amuru,Horo Gudru Wellega,Oromia,Normal
-0.5145490765571594,1.1409807205200195,0.1494779735803604,8,0.559325001703148,2024,9,ET041910,Abe Dongoro,Horo Gudru Wellega,Oromia,Normal
-0.7141532897949219,0.3681623339653015,-0.11091468731562297,3,0.45049147432703146,2024,9,ET041911,Choman Guduru,Horo Gudru Wellega,Oromia,Normal
1.194559097290039,1.3575515747070312,1.2760553359985352,2,0.0814962387084961,2024,9,ET041912,Horo Buluk,Horo Gudru Wellega,Oromia,Moderately Wet
,,,0,,2024,9,ET042001,Burayu,Finfine Special,Oromia,Normal
0.08430332690477371,0.08430332690477371,0.08430332690477371,1,0.0,2024,9,ET042004,Lege Tafo-Lege Dadi town,Finfine Special,Oromia,Normal
,,,0,,2024,9,ET042005,Sululta town,Finfine Special,Oromia,Normal
-0.6780983209609985,0.0422021746635437,-0.2689298788706462,6,0.25647295420875416,2024,9,ET042006,Sebeta Hawas,Finfine Special,Oromia,Normal
,,,0,,2024,9,ET042008,Dukem,Finfine Special,Oromia,Normal
-0.282892644405365,-0.20437663793563843,-0.2436346411705017,2,0.03925800323486328,2024,9,ET042009,Sebeta town,Finfine Special,Oromia,Normal
-0.22950150072574615,0.178390234708786,-0.058640044182538986,4,0.1518950503153017,2024,9,ET042011,Bereh,Finfine Special,Oromia,Normal
-0.5734691619873047,-0.3442680835723877,-0.4815998673439026,4,0.08583575782670601,2024,9,ET042012,Akaki,Finfine Special,Oromia,Normal
-0.33981993794441223,0.12772080302238464,-0.038712307810783386,10,0.13097694197645363,2024,9,ET042013,Sululta,Finfine Special,Oromia,Normal
-0.1376188099384308,0.21481740474700928,0.05900658369064331,5,0.12099662346183418,2024,9,ET042014,Welmera,Finfine Special,Oromia,Normal
-0.09675358980894089,0.3710561692714691,0.07378421723842621,4,0.1780973613367428,2024,9,ET042016,Mulo,Finfine Special,Oromia,Normal
,,,0,,2024,9,ET042018,Sendafa town,Finfine Special,Oromia,Normal
,,,0,,2024,9,ET042020,Holeta town,Finfine Special,Oromia,Normal
-0.5415613055229187,-0.5415613055229187,-0.5415613055229187,1,0.0,2024,9,ET042098,Gelana (Finfine),Finfine Special,Oromia,Normal
-1.3742738962173462,-0.6289132833480835,-0.9047269367036366,21,0.17595722144707884,2024,9,ET042101,Gololcha Bale,East Bale,Oromia,Normal
-1.121111512184143,-0.8142961263656616,-0.9965426747391863,41,0.06499483492501384,2024,9,ET042102,Lege Hida,East Bale,Oromia,Normal
-1.348038911819458,-0.8387155532836914,-1.0916400708650287,19,0.1516780776399597,2024,9,ET042103,Ginir,East Bale,Oromia,Moderately Dry
-1.0106781721115112,-0.8165126442909241,-0.9222510201590401,42,0.056972223822320874,2024,9,ET042104,Rayitu,East Bale,Oromia,Normal
-1.2701928615570068,-0.728287935256958,-0.9874300275530133,77,0.14153660114704242,2024,9,ET042105,Seweyna,East Bale,Oromia,Normal
-1.0888499021530151,-0.6588133573532104,-0.914022954305013,15,0.09546745603158883,2024,9,ET042106,Dawe Ketchen,East Bale,Oromia,Normal
,,,0,,2024,9,ET042107,Ginir town,East Bale,Oromia,Normal
-1.5090309381484985,-0.7517930865287781,-1.0398090535944158,44,0.22762331947100214,2024,9,ET050101,Ayisha,Siti,Somali,Moderately Dry
-0.9117506146430969,-0.5863377451896667,-0.7452608744303385,24,0.07058172868390362,2024,9,ET050102,Dembel,Siti,Somali,Normal
-0.7976841330528259,-0.4648856818675995,-0.6590432813090663,31,0.10781772192957394,2024,9,ET050103,Shinile,Siti,Somali,Normal
-1.2175761461257935,-0.5650452971458435,-0.8635000122918023,36,0.14577367152859505,2024,9,ET050104,Erer (SM),Siti,Somali,Normal
-0.953043520450592,-0.6760520339012146,-0.8429142634073893,24,0.06443569388371811,2024,9,ET050105,Afdem,Siti,Somali,Normal
-0.9651278257369995,-0.7606967091560364,-0.8683033567486387,33,0.050415473244852876,2024,9,ET050106,Hadhagala,Siti,Somali,Normal
-0.8546553254127502,-0.7722111344337463,-0.8210599081856864,7,0.026476453962495136,2024,9,ET050107,Miesso,Siti,Somali,Normal
-0.9504889249801636,-0.6100572943687439,-0.7766178250312805,8,0.11206783367486532,2024,9,ET050198,Gota-Biki,Siti,Somali,Normal
-0.9826781749725342,-0.7382843494415283,-0.8504022092235332,49,0.06617268992520646,2024,9,ET050199,Gablalu,Siti,Somali,Normal
-0.12925124168395996,-0.12925124168395996,-0.12925124168395996,1,0.0,2024,9,ET050202,Gursum (SM),Fafan,Somali,Normal
-0.9958595037460327,-0.9674012064933777,-0.9816303253173828,2,0.014229148626358724,2024,9,ET050203,Babile (SM),Fafan,Somali,Normal
-1.0012221336364746,0.15928590297698975,-0.636603057384491,16,0.3444272896940735,2024,9,ET050204,Shabeeley,Fafan,Somali,Normal
-1.0216047763824463,-0.5216957926750183,-0.8399247487386068,15,0.15740845292476202,2024,9,ET050205,Aw-Bare,Fafan,Somali,Normal
-1.1295981407165527,-0.6433972716331482,-0.9199538852857507,23,0.12177679142106934,2024,9,ET050206,Kebribeyah,Fafan,Somali,Normal
-1.1228563785552979,0.08942314982414246,-0.5511765602307442,39,0.3651089931431411,2024,9,ET050207,Harshin,Fafan,Somali,Normal
-0.6289219856262207,0.6276360750198364,0.015895910561084747,4,0.5427670443051311,2024,9,ET050283,Tuliguled,Fafan,Somali,Normal
-0.9408555030822754,-0.9019983410835266,-0.9170941511789957,3,0.017005655348862326,2024,9,ET050290,Goljano,Fafan,Somali,Normal
-0.24531914293766022,-0.09217757731676102,-0.16874836385250092,2,0.0765707828104497,2024,9,ET050293,Jigjiga town,Fafan,Somali,Normal
,,,0,,2024,9,ET050295,Wajale town,Fafan,Somali,Normal
-0.9541922807693481,-0.9541922807693481,-0.9541922807693481,1,0.0,2024,9,ET050296,Kebribayah town,Fafan,Somali,Normal
-1.057906150817871,-0.7170076370239258,-0.8619062250310724,11,0.11690149439069769,2024,9,ET050297,Koran /Mulla,Fafan,Somali,Normal
-0.6230083703994751,-0.3445596396923065,-0.4534422953923543,6,0.09748140905082035,2024,9,ET050298,Haroreys,Fafan,Somali,Normal
-0.9330317974090576,-0.6705449223518372,-0.7994210169865534,13,0.08351096502376211,2024,9,ET050299,Harawo,Fafan,Somali,Normal
-1.0269274711608887,-0.8475592136383057,-0.9683875459613223,33,0.04296651566502064,2024,9,ET050301,Degehamedo,Jarar,Somali,Normal
-1.0071467161178589,-0.7533183097839355,-0.8950200398763021,30,0.07136410391768513,2024,9,ET050302,Degehabur,Jarar,Somali,Normal
-0.853118896484375,-0.705021858215332,-0.7799787975492931,21,0.03466520579219825,2024,9,ET050303,Aware,Jarar,Somali,Normal
-0.7894620895385742,-0.4848007261753082,-0.6734181040341092,97,0.07592888222703799,2024,9,ET050304,Gashamo,Jarar,Somali,Normal
-0.926102340221405,-0.786282479763031,-0.8579245067778087,21,0.04239176107729013,2024,9,ET050305,Gunagado,Jarar,Somali,Normal
-0.9232318997383118,-0.792952835559845,-0.8717919262972745,11,0.04030833185960356,2024,9,ET050306,Bilcil-Bur,Jarar,Somali,Normal
-0.9579628109931946,-0.9441073536872864,-0.9510350823402405,2,0.0069277286529541016,2024,9,ET050307,Degahabur town,Jarar,Somali,Normal
-0.8284243941307068,-0.5684980154037476,-0.7417624546931341,13,0.07650405028885698,2024,9,ET050382,Yocale,Jarar,Somali,Normal
-0.8126901984214783,0.11098702251911163,-0.5301099409136856,57,0.22931033281106625,2024,9,ET050392,Daror,Jarar,Somali,Normal
-1.0001869201660156,-0.7658729553222656,-0.9012300173441569,24,0.068879291737797,2024,9,ET050394,Burqod,Jarar,Somali,Normal
-0.7971046566963196,-0.6489267349243164,-0.7287251154581705,6,0.061157174098600164,2024,9,ET050395,Ararso,Jarar,Somali,Normal
-0.7892515063285828,-0.6639921069145203,-0.72337463923863,14,0.034778667499545037,2024,9,ET050399,Dig,Jarar,Somali,Normal
-1.033738374710083,-0.9085612893104553,-0.9861015451365504,29,0.03442520795926464,2024,9,ET050402,Fik,Erer,Somali,Normal
